stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,2.5,0,2.5,0.83
3dpf,21.84,0.57,1.15,0,2.87,0,0.57,1.15
5dpf,1.55,0,0,0,3.62,0,2.07,3.1
10dpf,5.65,0,0,0,0,0.63,0.63,0.63
