stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0,0,0,0,18.35
3dpf,0.57,2.3,0,0,0.57,0,0,2.3
5dpf,0.52,2.58,0.52,0,1.55,0.52,1.03,35.14
10dpf,0.63,0,0.63,0.63,1.26,0,0,9.41
