stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,278.72,0,10.32,0,82.58,10.32,0,0,30.97,72.26
12hpf,493.5,9.64,11.57,34.7,104.1,32.77,3.86,17.35,111.81,57.83
14hpf,394.58,16.72,73.56,76.91,76.91,110.35,6.69,0,177.22,140.44
16hpf,215.34,8.2,71.78,16.41,34.86,61.52,6.15,0,223.54,176.37
19hpf,492.57,0,24.08,8.76,32.84,35.03,15.32,2.19,133.54,227.68
24hpf,369,4,204,10,47,37,8,0,435,100
2dpf,605.54,5.84,23.35,45.87,209.35,416.2,49.21,6.67,119.27,113.43
3dpf,2685.89,20.11,35.05,75.28,33.33,405.7,18.96,0,43.1,105.16
5dpf,149.36,11.37,71.84,211.9,33.59,326.64,28.94,22.22,83.73,275.99
10dpf,830.23,60.24,207.09,237.21,64.64,807.01,33.89,3.77,93.5,142.45
