stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1021.97,10.32,0,0,0,0,0,0,92.91,134.2
12hpf,2321.01,134.94,1.93,57.83,416.39,59.76,0,5.78,886.77,634.23
14hpf,5407.03,86.94,157.16,280.88,762.4,428.01,96.97,10.03,1357.61,1815.72
16hpf,4579.48,205.08,299.42,287.11,1107.44,551.67,157.91,75.88,1224.34,1960.58
19hpf,7121.42,59.11,107.27,183.89,770.59,367.78,205.78,41.59,348.08,1884.89
24hpf,4835,104,253,296,1302,561,155,17,752,701
2dpf,693.95,37.53,108.43,197.68,582.19,1189.39,69.23,32.53,341.97,176.82
3dpf,1387.77,48.84,58.61,36.78,16.09,358.58,12.07,0,32.18,34.48
5dpf,155.05,4.65,230.51,99.23,21.19,247.04,13.44,4.13,50.13,111.12
10dpf,550.35,12.55,155.63,71.54,16.94,264.82,11.92,0.63,34.51,32
