stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,15.85,0,0.83,0.83,3.34,0.83,0.83
3dpf,16.66,0,1.15,1.72,6.32,0.57,0.57
5dpf,10.34,1.03,0,0.52,6.72,2.07,0.52
10dpf,8.79,0,0,0.63,4.39,0,0
