stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0.83,0.83,1.67,0,0.83,0.83
3dpf,31.03,0,0.57,0.57,7.47,0.57,0.57,0.57
5dpf,3.1,0,1.03,0.52,2.58,0.52,2.07,1.55
10dpf,4.39,0.63,0.63,0,3.77,0,0,1.26
