stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0.83,2.5,0.83,3.34,0.83,0.83,14.18
3dpf,2.87,0,0,0,2.87,0,0,2.87
5dpf,0,0,0.52,0.52,1.03,0,0,6.2
10dpf,3.14,0.63,0.63,0,2.51,0,0,8.79
