stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,10.32,0,0,0,10.32
12hpf,3.86,13.49,0,5.78,46.27,13.49,0,0,0,5.78
14hpf,3.34,0,0,0,3.34,0,0,0,0,3.34
16hpf,0,2.05,4.1,2.05,18.46,0,0,0,0,20.51
19hpf,2.19,0,2.19,2.19,19.7,0,0,0,0,61.3
24hpf,12,3,2,3,16,7,0,0,8,33
2dpf,67.56,0,2.5,7.51,37.53,54.21,6.67,7.51,10.01,93.42
3dpf,867.71,22.99,5.17,4.6,20.69,293.07,5.75,0.57,8.05,250.55
5dpf,194.84,20.67,13.44,28.43,33.08,312.68,19.64,8.27,25.84,749.4
10dpf,1258.2,32.63,14.43,18.83,25.1,299.96,11.92,0,18.2,109.19
