stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,123.88
12hpf,0,0,0,0,0,0,0,0,15.42
14hpf,0,0,0,0,0,0,0,0,347.76
16hpf,0,0,0,0,0,0,0,0,24.61
19hpf,2.19,0,0,0,0,0,0,0,610.78
24hpf,1,2,0,1,0,0,0,0,58
2dpf,19.18,0,0,0,1.67,0,0,1.67,165.15
3dpf,21.84,3.45,0,0,0,6.32,0,1.72,176.42
5dpf,21.19,0.52,1.03,0.52,0,3.1,0.52,0.52,301.83
10dpf,11.3,2.51,0,0.63,0,5.02,0.63,0,160.65
