stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0.83,1.67
3dpf,5.75,0,0,0.57,0
5dpf,0.52,0,3.1,2.07,1.55
10dpf,0,0,1.26,0,0
