stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,1.67,0,0.83,0.83
3dpf,0.57,0.57,0.57,0.57,1.72,0
5dpf,0,0.52,1.55,0,2.58,0
