stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2384.6,82.58,30.97,0,516.15,20.65,0,82.58,1156.17,805.19
12hpf,1125.81,57.83,34.7,34.7,296.87,57.83,0,144.58,1002.43,424.11
14hpf,545.05,16.72,86.94,73.56,167.19,50.16,6.69,46.81,514.95,381.2
16hpf,164.07,20.51,10.25,20.51,98.44,26.66,0,16.41,164.07,77.93
19hpf,315.24,2.19,0,8.76,56.92,8.76,0,4.38,41.59,118.22
24hpf,137,7,23,10,40,17,7,1,42,25
2dpf,391.18,10.84,50.88,71.73,176.82,299.43,34.2,10.84,108.43,228.54
3dpf,1075.16,12.64,28.16,28.73,26.43,256.87,6.9,0,26.43,99.41
5dpf,89.93,16.02,46,67.19,24.81,182.44,18.61,8.79,55.3,230.51
10dpf,499.52,23.22,78.44,55.85,25.1,300.59,16.32,0.63,42.04,95.39
