stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,51.61,0,0,0,0,0,0,0,0
12hpf,25.06,0,0,0,5.78,0,0,0,5.78
14hpf,3.34,0,0,0,0,3.34,0,3.34,3.34
16hpf,4.1,0,0,0,0,0,0,0,0
24hpf,2,0,15,0,1,0,0,0,0
2dpf,3.34,0,30.86,4.17,0,1.67,0.83,0.83,0.83
3dpf,10.92,0.57,20.69,0,0,1.15,0,0.57,0.57
5dpf,1.55,0,167.45,3.1,0,7.75,1.55,0.52,6.2
10dpf,7.53,1.26,249.13,1.26,0,2.51,0,0,5.65
