stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,3,0,0,0,0,0
2dpf,2.5,3.34,0,0,0,0,0,0,0
3dpf,8.05,10.34,0.57,0,0,2.3,0,0,0.57
5dpf,6.72,19.64,2.58,6.72,2.07,14.99,1.03,3.62,11.37
10dpf,5.65,36.4,0.63,2.51,0,7.53,0.63,0.63,0.63
