stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0
2dpf,0,0,0,1.67,0,0,0,2.5
3dpf,2.87,0,0.57,0,2.87,0,0,0
5dpf,9.82,0,0.52,0,1.55,0.52,0,0
10dpf,4.39,0.63,0,0,2.51,0,0,0
