stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,0
12hpf,26.99,5.78,0,26.99,32.77,7.71,0,26.99,7.71,30.84
14hpf,30.09,0,3.34,16.72,10.03,13.38,0,16.72,23.41,20.06
16hpf,38.97,14.36,2.05,43.07,41.02,12.3,4.1,20.51,14.36,12.3
19hpf,94.13,2.19,0,32.84,43.78,10.95,0,8.76,0,10.95
24hpf,105,2,0,40,52,30,4,1,15,9
2dpf,407.03,2.5,5,68.39,192.67,528.8,36.7,22.52,128.45,42.54
3dpf,1846.33,8.05,5.17,54.59,94.24,1376.85,35.63,0,46.55,27.01
5dpf,170.04,21.71,6.72,115.25,43.93,683.25,32.56,32.56,64.09,85.28
10dpf,480.69,14.43,3.14,84.09,33.89,444.29,19.45,0.63,33.26,14.43
