stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,0,0,0,0,1,0,0,0
2dpf,20.85,0,0,3.34,10.01,0,0.83,5
3dpf,46.55,0,0,0.57,7.47,0,0,0
5dpf,4.65,1.03,0.52,0.52,7.24,0.52,0.52,3.1
10dpf,11.92,0,0,0,3.77,0,0,0.63
