stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,0
12hpf,42.41,0,0,0,0,0,0,0,0,3.86
14hpf,407.95,0,0,0,3.34,0,0,0,0,93.63
16hpf,260.45,0,2.05,0,4.1,10.25,0,0,10.25,73.83
19hpf,218.92,0,0,2.19,2.19,6.57,4.38,0,0,39.41
24hpf,282,0,2,3,3,17,24,0,14,32
2dpf,225.2,0.83,5.84,5.84,45.04,100.09,15.85,0,17.52,18.35
3dpf,762.55,8.62,3.45,1.72,1.15,154,2.3,0,2.3,12.64
5dpf,146.26,3.62,10.34,6.2,14.99,250.15,11.37,1.55,9.82,38.25
10dpf,500.77,6.9,5.02,7.53,0.63,212.11,5.02,0,5.02,6.9
