stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,1.67,0.83,3.34,1.67,1.67,0.83
3dpf,8.62,0,0,0,5.17,0,1.15,1.72
5dpf,0.52,0,1.03,0,4.13,0,0.52,2.07
10dpf,7.53,0.63,1.88,3.14,7.53,0,0.63,3.14
