stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05
24hpf,0,0,0,0,0,0,1,0
2dpf,0.83,0,0,0.83,6.67,0,2.5,1.67
3dpf,12.07,0,0.57,3.45,58.61,0,1.72,0.57
5dpf,2.07,0.52,0.52,0,9.82,0.52,1.55,3.1
10dpf,16.32,0.63,0,0.63,17.57,0.63,1.88,0
