stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,1.67,0.83,1.67,5,1.67,433.72
3dpf,0.57,0.57,0,0,0.57,0.57,0,17.81
5dpf,0,0,1.55,1.03,0,0.52,0,56.33
10dpf,0.63,0.63,1.88,0,0,0,0,10.04
