stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,2.19,0,0,0,0
24hpf,2,0,0,0,0
2dpf,5.84,0,0,0,0
3dpf,45.97,0,1.72,0,0.57
5dpf,0,0.52,0,0.52,0.52
10dpf,15.69,0,0,0,0
