stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,8.76,0,0,0,0,0
24hpf,0,0,14,0,0,0,1,0
2dpf,3.34,0,20.02,0.83,2.5,5.84,0.83,2.5
3dpf,5.17,0.57,11.49,1.15,0,3.45,0,0
5dpf,3.1,0,76.49,2.07,0.52,8.27,3.1,4.65
10dpf,8.16,1.26,156.26,1.26,0,6.28,1.26,0.63
