stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.83,0,0
3dpf,63.21,0,0,0.57,0,5.75,0,1.72
5dpf,7.75,1.03,0.52,1.55,1.03,19.64,0,3.1
10dpf,26.36,4.39,0,0.63,0.63,10.04,0.63,4.39
