stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,6.69
2dpf,7.51,0.83,0,1.67,2.5,7.51,0,52.55
3dpf,16.09,0.57,0.57,0.57,0,2.87,0,10.92
5dpf,3.62,0,0,1.03,0,3.1,0.52,60.99
10dpf,3.14,0,0,0,0,0,0,13.81
