stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,10.32,10.32,0,82.58,0,0,30.97,258.07,103.23
12hpf,1.93,7.71,0,1.93,0,1.93,0,1.93,84.82,11.57
14hpf,6.69,6.69,3.34,0,6.69,3.34,3.34,0,70.22,103.66
16hpf,6.15,0,26.66,2.05,34.86,6.15,14.36,4.1,53.32,20.51
19hpf,15.32,0,13.14,4.38,17.51,4.38,100.7,0,26.27,218.92
24hpf,6,5,9,1,9,7,107,1,30,37
2dpf,56.72,8.34,37.53,24.19,74.23,155.14,80.91,2.5,42.54,87.58
3dpf,305.14,56.32,63.79,47.12,63.21,815.42,41.95,1.15,40.23,318.35
5dpf,226.89,70.81,166.94,174.69,83.73,914.79,80.11,29.98,195.88,784.55
10dpf,362.09,101.66,94.76,114.84,51.46,543.44,45.81,0.63,139.94,198.93
