stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.5,0.83,0,0,0
3dpf,0,0.57,0,1.15,0.57,0
5dpf,0,2.58,0.52,0,0.52,0.52
10dpf,0.63,6.9,0,0.63,0.63,0
