stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.83,0.83,0,0
3dpf,0,3.45,0,0,0,0,0
5dpf,0,8.79,0.52,0,2.07,1.03,0.52
10dpf,4.39,90.36,0,0,0.63,0,0.63
