stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,20.65,0,0,0,20.65,0
12hpf,19.28,1.93,0,0,7.71,0,0,0,7.71,9.64
14hpf,16.72,0,0,0,3.34,3.34,0,3.34,6.69,16.72
16hpf,36.91,4.1,2.05,0,14.36,2.05,2.05,0,20.51,20.51
19hpf,24.08,0,0,0,2.19,0,0,0,0,8.76
24hpf,57,1,5,1,24,11,4,0,20,20
2dpf,193.51,6.67,15.01,41.7,92.58,192.67,36.7,9.17,60.05,111.77
3dpf,472.93,22.99,11.49,21.84,18.39,256.29,10.34,0,18.39,35.05
5dpf,128.17,38.76,57.37,95.61,27.39,297.69,27.91,24.29,62.54,236.71
10dpf,217.75,45.81,35.14,37.65,15.69,183.24,11.3,0.63,24.47,50.2
