stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,113.55,0,0,0,41.29,0,0,10.32,30.97,10.32
12hpf,524.35,15.42,1.93,9.64,92.53,15.42,0,9.64,183.14,88.68
14hpf,341.07,3.34,6.69,10.03,43.47,10.03,6.69,0,73.56,56.85
16hpf,256.35,14.36,16.41,14.36,69.73,38.97,4.1,4.1,143.56,69.73
19hpf,192.65,0,0,2.19,19.7,8.76,0,0,8.76,8.76
24hpf,192,0,8,5,34,14,7,0,41,18
2dpf,216.03,5,17.52,14.18,72.56,120.11,21.69,0,43.37,45.04
3dpf,572.35,5.17,11.49,7.47,9.77,158.6,5.75,0,17.81,28.16
5dpf,58.92,7.75,30.49,33.08,15.5,198.98,8.27,7.75,43.41,140.06
10dpf,189.51,6.9,46.44,19.45,12.55,202.69,9.41,0,40.79,26.36
