stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,2.5,0.83,0.83,0
3dpf,49.99,1.15,4.02,0
5dpf,1.03,0,1.03,0.52
10dpf,5.65,0,0.63,0
