stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,4,0,0,0
2dpf,2.5,0.83,0,0,1.67,0,0,1.67
3dpf,111.48,0,0,0,6.32,1.15,0,4.6
5dpf,1.55,0,2.07,0,8.79,1.03,3.62,1.03
10dpf,48.95,0.63,0,1.88,5.65,0,0,0
