stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,0.57,4.02,0,1.15,0.57,0,0,0
5dpf,0.52,1.03,1.03,1.55,4.13,0.52,1.03,2.07
10dpf,1.88,1.26,0,0,0,0,1.26,0
