stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0.83,1.67,0.83,0,1.67,1.67
3dpf,5.17,0,1.15,0.57,6.32,0.57,0,0,0
5dpf,1.55,1.03,0.52,0,2.07,0.52,0.52,1.03,1.55
10dpf,2.51,0.63,0,0,4.39,0,0,0.63,0
