stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,0,0.83,0
3dpf,26.43,0,0,0,1.72,0,0,0
5dpf,1.03,0,1.03,1.03,7.24,0.52,0.52,1.03
10dpf,32,0.63,0.63,0,1.88,0.63,0,0.63
