stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,196.14,0,0,0,30.97,0,0,0,51.61,41.29
12hpf,239.04,0,3.86,1.93,28.92,7.71,3.86,3.86,86.75,17.35
14hpf,177.22,0,10.03,10.03,0,6.69,6.69,0,43.47,16.72
16hpf,155.86,4.1,4.1,8.2,8.2,14.36,0,4.1,51.27,24.61
19hpf,188.27,0,0,0,13.14,2.19,2.19,2.19,10.95,6.57
24hpf,102,2,0,1,17,10,1,0,6,11
2dpf,172.65,1.67,5,8.34,103.43,109.26,3.34,0,32.53,27.52
3dpf,540.74,5.17,0.57,3.45,7.47,69.53,3.45,0,6.9,9.19
5dpf,38.76,0.52,7.75,10.85,13.95,60.99,6.2,1.55,16.02,27.91
10dpf,188.26,5.65,10.04,7.53,0,49.58,1.88,0,10.67,5.02
