stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,0,0,1.67,4.17
3dpf,9.77,0,0,0,0.57,1.15,0,0.57
5dpf,1.55,1.03,2.07,1.55,0,3.1,0,3.1
10dpf,6.28,0,0,3.14,0.63,2.51,0.63,0.63
