stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0
2dpf,6.67,4.17,0.83,4.17,5,0.83,0.83,6.67
3dpf,12.64,12.64,0.57,1.15,9.19,0.57,1.15,4.02
5dpf,1.55,37.21,2.07,0.52,6.72,0.52,1.55,12.92
10dpf,6.9,23.85,1.26,0.63,2.51,0,0.63,5.02
