stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,5.84
3dpf,0.57,0,0.57,0,0
5dpf,0,0,1.03,0.52,3.1
10dpf,0,0.63,0,0,1.26
