stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0,0,0
2dpf,5.84,1.67,0.83,0.83,0.83,4.17,1.67,1.67
3dpf,19.54,0,0,0.57,1.15,5.17,0,0
5dpf,3.62,0.52,0,0.52,0,5.17,1.03,3.62
10dpf,7.53,1.88,0,1.88,0,1.88,0,0
