stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,4.17,10.01,0,0,10.84,0
3dpf,1.15,1.15,0,2.87,72.41,2.87,0,6.9,0
5dpf,2.58,0,0.52,2.07,96.65,3.62,0.52,17.57,1.03
10dpf,1.88,0,0.63,3.14,65.89,3.14,0,5.65,0
