stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,1.93,0
14hpf,10.03,0,0,0,0,0,0,0,0,3.34
16hpf,6.15,0,0,0,2.05,0,0,0,0,4.1
19hpf,10.95,0,0,0,4.38,0,0,0,0,0
24hpf,15,0,1,2,1,3,1,0,2,1
2dpf,158.47,5,8.34,25.02,76.73,140.96,17.52,5,41.7,80.91
3dpf,675.21,5.75,7.47,16.09,21.84,251.12,13.22,0,17.81,45.4
5dpf,152.98,19.12,44.45,58.92,29.98,352.48,26.36,16.54,60.47,254.8
10dpf,411.66,15.69,35.14,38.91,18.2,222.15,15.69,0,31.38,44.55
