stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,0,0
3dpf,0,0.57,0,0,3.45,0,0
5dpf,0.52,1.55,0.52,1.03,12.4,0,1.55
10dpf,0.63,1.26,0.63,0.63,8.79,1.26,0
