stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,1.67,0.83,0.83
3dpf,1.72,9.77,0,0
5dpf,1.03,0.52,1.03,0.52
10dpf,1.26,0.63,0,0
