stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,2,0,0
2dpf,9.17,0,0,2.5,0,2.5
3dpf,21.26,0,0,1.72,0,0.57
5dpf,25.32,2.07,0,5.69,1.55,2.07
10dpf,10.67,0.63,0.63,1.88,0,0
