stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,5,0,0,0,0,0,0,0,0
2dpf,3.34,0.83,0,0,0,0,0,0.83,0.83
3dpf,380.42,0,0.57,0,0,6.32,0.57,1.15,4.02
5dpf,1.55,0.52,1.55,1.03,0.52,2.58,0,1.55,2.07
10dpf,77.81,0.63,0,1.26,0.63,1.26,0,0,0.63
