stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0
2dpf,29.19,0,0,0,0.83,0,0,0.83
3dpf,18.39,0.57,0,0,0,1.72,0,0
5dpf,17.06,0,0.52,1.03,0,1.03,0,4.65
10dpf,18.83,0,0,1.26,0,0,0.63,0
