stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
2dpf,0,1.67,0,0,0,0,0,0.83
3dpf,0,3.45,0.57,0,0.57,0.57,0,0.57
5dpf,0,13.44,1.55,0.52,1.55,0.52,0.52,2.58
10dpf,1.26,38.28,0,0,0,0,0,0.63
