stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,1,0,16,0
2dpf,1.67,0,1.67,2.5,64.22,3.34
3dpf,2.3,0,0,0,0,0
5dpf,1.03,0.52,0,1.55,2.58,1.55
10dpf,2.51,0,0,0,1.26,0.63
