stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0
2dpf,10.01,0,4.17,6.67,0.83,0,0
3dpf,11.49,0,1.72,5.75,0.57,0.57,0
5dpf,18.61,1.55,19.64,7.24,4.65,1.03,1.55
10dpf,14.43,0.63,6.28,4.39,1.26,0,0
