stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0,0
2dpf,12.51,0,2.5,6.67,18.35,1.67,3.34,3.34,7.51
3dpf,40.23,1.15,0.57,0,28.16,0.57,0,2.87,1.72
5dpf,5.69,2.58,3.62,2.58,20.16,3.1,3.1,1.03,6.72
10dpf,25.1,0.63,1.26,0.63,10.67,0.63,0,0.63,0.63
