stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0,0.83,0.83
3dpf,4.02,0,0,0.57,0.57,0.57,0,0.57
5dpf,0.52,1.03,1.03,0.52,0,1.55,1.03,1.03
10dpf,6.9,0,21.34,0,0,1.26,0,1.26
