stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0.83,0,0.83,0,2.5
3dpf,125.27,0,0,1.72,0,0,0
5dpf,4.13,1.03,0,2.07,0,1.55,2.07
10dpf,103.54,0,0,0.63,0,0.63,0.63
