stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,3.86,0,0
14hpf,0,0,0,0,0,43.47,0,0
16hpf,4.1,0,0,0,0,63.58,0,0
19hpf,4.38,0,0,0,0,45.97,0,0
24hpf,3,0,0,0,0,17,0,0
2dpf,10.01,0,0,0.83,1.67,86.74,0,0
3dpf,83.9,0,0,0,1.15,0.57,0,0
5dpf,2.07,1.03,0.52,0,3.62,115.77,2.07,0.52
10dpf,43.3,0,0,0,1.26,1.26,0,0.63
