stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19
24hpf,0,0,0,0,4
2dpf,1.67,0,0.83,0,29.19
3dpf,1.15,0,0,0,16.09
5dpf,4.13,0.52,1.03,0.52,96.13
10dpf,6.28,0,0,0,13.81
