stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,2,1,0,2,0
2dpf,0.83,0,0,8.34,9.17,0,10.01,0
3dpf,0.57,0.57,0,0,37.35,0,0,0
5dpf,0.52,0,0.52,0,31.01,0,1.03,2.07
10dpf,0.63,0.63,0,0,33.89,0.63,0,0
