stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,350.98,20.65,0,0,10.32,0,0,0,10.32,0
12hpf,154.22,5.78,0,0,13.49,1.93,0,0,1.93,7.71
14hpf,43.47,3.34,0,0,3.34,10.03,0,0,3.34,86.94
16hpf,73.83,4.1,0,2.05,2.05,2.05,0,0,2.05,123.05
19hpf,302.11,0,0,2.19,4.38,0,0,0,0,96.32
24hpf,178,0,1,3,29,14,0,0,6,56
2dpf,89.25,1.67,5,20.85,252.73,428.72,12.51,0.83,244.38,89.25
3dpf,540.74,2.3,2.3,8.62,59.76,750.49,2.3,0,90.79,31.61
5dpf,114.74,6.72,9.82,25.32,44.96,635.7,6.2,7.75,186.58,200.01
10dpf,325.69,6.28,6.28,8.79,30.75,378.4,0.63,0,114.21,15.69
