stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,2.5,15.01,0,0.83
3dpf,2.3,0,0,6.32,0.57,0
5dpf,0,0,0,3.62,0.52,0.52
10dpf,0.63,0.63,0,3.14,0,0
