stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,4.17,0,0,0,1.67,2.5,0.83,0
3dpf,67.23,0,0.57,0,1.15,17.81,1.72,0.57
5dpf,20.16,1.03,2.07,3.1,4.13,18.09,6.72,7.75
10dpf,111.7,1.88,0.63,0,0.63,7.53,3.77,2.51
