stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0,2.5,0.83,3.34,2.5
3dpf,9.77,0,0.57,4.02,0,0,0.57
5dpf,1.03,0,0,5.69,0.52,3.1,3.1
10dpf,6.28,0.63,0,0.63,0.63,0,0.63
