stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,5.84,0,0,1.67,0,1.67,0.83
3dpf,64.36,0,0.57,0,5.75,0,1.72
5dpf,3.62,1.03,9.3,1.03,7.75,0.52,3.1
10dpf,16.94,0,4.39,0.63,2.51,0.63,0
