stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,30.97,0,0,103.23,0,1052.94,0
12hpf,1.93,3.86,1.93,7.71,0,611.1,0
2dpf,3.34,0,0.83,0.83,0,0,0
3dpf,31.61,0,0,0,0,0,0
5dpf,0.52,0,0.52,0,1.55,0,0.52
10dpf,5.65,0,0,0,0,0,0
