stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,0.83,0,1.67
3dpf,1.72,0,0,0,0.57,0,2.3
5dpf,3.1,0,0,0.52,1.03,0.52,3.1
10dpf,6.28,0.63,0,0,0.63,0.63,1.88
