stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.34,0.83,0,0,1.67,0,0,0.83,0.83
3dpf,77,0,0,0,3.45,0,0,0,0.57
5dpf,87.34,4.13,0.52,0,4.13,2.07,0.52,0.52,1.55
10dpf,21.96,0,0.63,0.63,5.02,1.26,0,0.63,0.63
